row_id,current_date_time_min,current_date_time_mean,current_date_time_max,time_mean,time_min,time_max,user_id,lanes,is_intersection,is_two_way_street,bike_maneuver,vehicle_maneuver,maneuver_direction,sidewalk_climbs,running_red_light,drive_opposite_direction,bad_roundabout,driving_between_lanes,crossings_without_priority,is_bike_infringement,real_risk,risk,bike_side_on_collision,vehicle_side_on_collision,in_collision_fault_of,vehicle_id,vehicle_name,vehicle_position_x_mean,vehicle_position_y_mean,vehicle_position_z_mean,bike_position_x_mean,bike_position_y_mean,bike_position_z_mean,vehicle_speed_mean,vehicle_speed_min,vehicle_speed_max,distance_mean,distance_min,distance_max,bike_speed_mean,bike_speed_min,bike_speed_max,level,vehicle_position_x_min,vehicle_position_y_min,vehicle_position_z_min,vehicle_position_x_max,vehicle_position_y_max,vehicle_position_z_max,bike_position_x_min,bike_position_y_min,bike_position_z_min,bike_position_x_max,bike_position_y_max,bike_position_z_max
2024-06-27 22:31:0_vID-2136,2024-06-27 22:31:00,2024-06-27 22:31:00.000,2024-06-27 22:31:00,00:01:33.647000,00:01:33.260000,00:01:34.053000,125171,1,1,1,straight,straight,from_right,1,1,1,0,0,1,1,warning,warning,,,,-2136,SmallSedanYellow2(Clone)9,1068.11068292682,15.6015182926829,748.76971707317,1061.02821951219,15.5808085365853,750.153929268292,7.02016143902439,3.420165,10.62016,5.73063031707317,4.846635,6.964047,7.92354204878048,7.033177,8.809587,normal,1067.453,15.6015,748.6577,1069.023,15.60154,748.8181,1060.907,15.5797,749.3099,1061.126,15.58232,751.0604
2024-06-27 22:31:0_vID-972,2024-06-27 22:31:00,2024-06-27 22:31:00.944,2024-06-27 22:31:02,00:01:34.657000,00:01:33.260000,00:01:36.057000,125171,1,1,1,straight,straight,from_right,1,1,1,0,0,1,1,danger,danger,,,,-972,SmallSedanGreen2(Clone)3,1063.06823239436,15.6329422535211,749.218106338028,1060.88192253521,15.587695,752.787254225352,2.53769792077464,0.0001339493,9.564127,2.80143727542253,0.08791101,7.148476,9.66267782394366,7.033177,11.72716,normal,1062.712,15.59758,748.9911,1064.698,15.65162,749.2753,1060.745,15.5797,749.3099,1061.126,15.67527,756.8242
2024-06-27 22:31:0_vID-1748,2024-06-27 22:31:08,2024-06-27 22:31:08.178,2024-06-27 22:31:09,00:01:41.968000,00:01:41.529000,00:01:42.407000,125171,1,0,1,straight,straight,opposite_direction,1,0,1,0,0,0,1,warning,danger,,,,-1748,SmallSedanWhite(Clone)7,1071.16142222222,15.7010008888888,784.001515555555,1063.30557777777,15.7396024444444,782.928148888888,19.9774826666666,19.86667,20.0,6.91336093333333,6.317871,8.443149,19.8865055555555,19.30348,20.46329,normal,1071.142,15.70072,781.5606,1071.18,15.70163,786.4431,1063.193,15.7395,780.5219,1063.38,15.73998,785.3818
2024-06-27 22:31:2_vID-3882,2024-06-27 22:31:28,2024-06-27 22:31:28.658,2024-06-27 22:31:29,00:02:02.500000,00:02:01.738000,00:02:03.242000,125171,1,1,1,turn left,turn_right,from_left,1,1,1,0,1,1,1,warning,danger,,,,-3882,SmallSedanYellow1(Clone)18,1061.77461842105,16.5795419736842,906.024143421052,1067.37539473684,16.4572634210526,904.13669868421,15.3533725198684,0.015693,60.0,4.42532478947368,3.549091,9.502599,0.719619206973684,0.03242523,1.761635,normal,1056.565,16.55048,905.9326,1062.678,16.61068,906.2662,1067.368,16.45623,904.0208,1067.385,16.45823,904.2737
2024-06-27 22:31:3_vID-2718,2024-06-27 22:31:30,2024-06-27 22:31:31.366,2024-06-27 22:31:32,00:02:05.120000,00:02:04.120000,00:02:06.125000,125171,1,1,1,turn left,turn_right,from_left,1,1,1,0,1,1,1,warning,danger,,,,-2718,SmallSedanGreen1(Clone)12,1057.19835643564,16.57725,906.264967326732,1067.62127722772,16.4575968316831,906.789898019802,1.49428011609999,0.0001454597,18.70499,9.01327862376237,8.746949,9.580585,7.83887124752475,5.057041,9.925986,normal,1056.519,16.57672,906.2643,1057.254,16.57795,906.265,1067.424,16.4575,904.831,1067.947,16.45773,909.1666
2024-06-27 22:31:3_vID-3882,2024-06-27 22:31:30,2024-06-27 22:31:31.510,2024-06-27 22:31:33,00:02:05.267000,00:02:03.283000,00:02:07.252000,125171,1,1,1,turn left,turn_right,from_left,1,1,1,0,1,1,1,warning,warning,,,,-3882,SmallSedanYellow1(Clone)18,1063.427225,16.55607985,905.666295,1067.70886499999,16.4576001999999,907.434731999999,4.33955841121545,7.596885e-05,17.56294,4.01863408499999,3.317845,7.16104,7.66940312999999,1.243123,11.38314,normal,1062.671,16.48028,903.9537,1067.041,16.58446,905.9353,1067.37,16.45723,904.0663,1068.303,16.45803,912.5224
2024-06-27 22:31:3_vID-778,2024-06-27 22:31:39,2024-06-27 22:31:39.000,2024-06-27 22:31:39,00:02:13.237000,00:02:13.237000,00:02:13.237000,125171,1,0,1,turn left,straight,same_direction,1,0,0,0,0,0,1,warning,danger,,,,-778,SmallSedanGreen1(Clone)2,1063.945,16.50892,909.4438,1060.36,16.61545,918.8118,41.79805,41.79805,41.79805,8.530982,8.530982,8.530982,9.647738,9.647738,9.647738,normal,1063.945,16.50892,909.4438,1063.945,16.50892,909.4438,1060.36,16.61545,918.8118,1060.36,16.61545,918.8118
2024-06-27 22:31:4_vID-778,2024-06-27 22:31:40,2024-06-27 22:31:40.000,2024-06-27 22:31:40,00:02:13.391000,00:02:13.278000,00:02:13.488000,125171,1,0,1,straight,straight,same_direction,1,0,0,0,0,0,1,warning,danger,,,,-778,SmallSedanGreen1(Clone)2,1062.37223076923,16.5595923076923,909.877246153846,1059.97969230769,16.6153923076923,918.789492307692,42.7114292307692,41.96088,43.68519,7.74552476923076,7.204242,8.401738,9.84961853846153,9.679457,10.01568,normal,1060.987,16.51533,909.5164,1063.722,16.60532,910.162,1059.65,16.61536,918.763,1060.306,16.61543,918.8098
2024-06-27 22:31:4_vID-1942,2024-06-27 22:31:42,2024-06-27 22:31:42.000,2024-06-27 22:31:42,00:02:15.718000,00:02:15.326000,00:02:16.118000,125171,1,0,1,straight,straight,same_direction,1,0,0,0,0,0,1,warning,danger,,,,-1942,SmallSedanYellow1(Clone)8,1053.734725,16.57041775,910.199415,1052.58015,16.6087515,918.311745,53.4081115,49.89318,56.91782,7.0809527,6.587597,8.329582,13.05314375,12.48745,13.60694,normal,1047.816,16.54494,910.1653,1059.418,16.60463,910.2407,1051.148,16.60416,918.2094,1053.972,16.61267,918.4173
2024-06-27 22:31:5_vID-2524,2024-06-27 22:31:50,2024-06-27 22:31:54.708,2024-06-27 22:31:59,00:02:28.482000,00:02:23.722000,00:02:33.247000,125171,1,0,1,straight,straight,same_direction,1,0,0,0,0,0,1,warning,danger,,,,-2524,SmallSedanBlue2(Clone)11,954.164754697286,13.0029089561586,910.578144676409,955.668971398747,13.0949982463465,918.19756868476,44.9263774530271,44.62723,45.00032,6.77395574947807,6.173141,8.670012,42.7827916910229,30.14591,54.37999,normal,894.5519,10.76893,910.2685,1013.764,15.57345,910.8804,893.4993,10.77433,917.9045,1007.069,15.30392,918.6091
2024-06-27 22:32:0_vID-2524,2024-06-27 22:32:00,2024-06-27 22:32:00.462,2024-06-27 22:32:01,00:02:34.191000,00:02:33.275000,00:02:35.100000,125171,1,0,1,reverse,straight,same_direction,1,0,0,0,0,0,1,warning,warning,,,,-2524,SmallSedanBlue2(Clone)11,882.821440860215,10.4805112903225,910.92599032258,882.103568817204,10.4960416129032,918.945737634408,44.9290392473118,44.69994,45.00014,6.66190768817204,6.310286,7.110368,37.5771187096774,19.03399,54.58307,normal,871.3394,10.23965,910.8814,894.302,10.76199,910.9671,874.1111,10.32444,918.6132,893.1972,10.76593,919.2042
2024-06-27 22:32:3_vID-1554,2024-06-27 22:32:30,2024-06-27 22:32:30.562,2024-06-27 22:32:31,00:03:04.335000,00:03:03.871000,00:03:04.791000,125171,1,0,1,turn left,straight,opposite_direction,1,0,1,0,0,0,1,danger,danger,,,,-1554,SmallSedanRed(Clone)6,879.578060416666,10.403554375,910.93853125,878.183289583333,10.2580091666666,913.960741666666,59.9173891666666,59.39992,60.00002,4.4062344375,1.585607,9.262451,10.451323125,10.00406,10.80759,normal,871.7529,10.24772,910.9097,887.3976,10.57901,910.9658,876.9423,10.22269,913.4375,879.4279,10.36944,914.5281
2024-06-27 22:32:4_vID-3688,2024-06-27 22:32:40,2024-06-27 22:32:40.763,2024-06-27 22:32:41,00:03:14.565000,00:03:13.977000,00:03:15.145000,125171,1,0,1,straight,straight,opposite_direction,1,0,1,0,0,0,1,warning,danger,,,,-3688,SmallSedanWhite(Clone)17,915.744228813559,11.4367411864406,910.781125423728,914.428857627118,11.4307661016949,918.368510169491,19.9625125423728,19.86669,20.00007,6.83329411864406,6.089809,8.727744,14.5707615254237,14.45075,14.67955,normal,912.5294,11.32595,910.7652,918.9582,11.54966,910.7971,912.0887,11.35108,918.34,916.7809,11.51281,918.4048
2024-06-27 22:33:3_vID-390,2024-06-27 22:33:39,2024-06-27 22:33:39.000,2024-06-27 22:33:39,00:04:13.070000,00:04:12.884000,00:04:13.245000,125171,1,1,1,straight,straight,from_right,0,1,1,0,0,1,1,warning,danger,,,,-390,OriginalSmallSedan(Clone)0,1070.2317368421,15.5998678947368,749.008242105263,1078.70721052631,15.5785015789473,752.496631578947,19.9416936842105,19.3477,20.5357,7.70679294736842,6.135647,9.38464,38.7928589473684,38.65115,38.94119,normal,1069.241,15.5978,749.0066,1071.239,15.60272,749.0099,1078.678,15.57839,750.5546,1078.718,15.57855,754.4339
2024-06-27 22:33:4_vID-390,2024-06-27 22:33:40,2024-06-27 22:33:40.000,2024-06-27 22:33:40,00:04:13.710000,00:04:13.273000,00:04:14.138000,125171,1,1,1,straight,straight,from_right,0,1,1,0,0,1,1,warning,warning,,,,-390,OriginalSmallSedan(Clone)0,1073.03635555555,15.6018891111111,749.003475555555,1078.65877777777,15.5784177777777,745.544395555555,12.8141293333333,10.13037,20.7337,5.68861273333333,4.806031,7.787128,39.3337973333333,38.95835,39.66014,normal,1071.354,15.5999,749.0008,1074.443,15.60404,749.0064,1078.618,15.57831,740.7224,1078.715,15.57851,750.3381
2024-06-27 22:33:4_vID-1166,2024-06-27 22:33:43,2024-06-27 22:33:43.755,2024-06-27 22:33:44,00:04:17.546000,00:04:17.020000,00:04:18.055000,125171,1,0,1,straight,straight,opposite_direction,0,0,1,0,0,0,1,danger,danger,,,,-1166,SmallSedanGrey(Clone)4,1075.53079245283,15.690069245283,700.676628301886,1078.79381132075,15.5664011320754,701.959539622641,19.9665424528301,19.86667,20.0,4.48579233962264,1.776416,9.27237,42.4919252830188,42.06027,42.8982,normal,1075.502,15.68581,697.7911,1075.559,15.69719,703.5593,1078.753,15.56,695.8016,1078.836,15.58151,708.0782
2024-06-27 22:33:4_vID-2330,2024-06-27 22:33:45,2024-06-27 22:33:45.140,2024-06-27 22:33:46,00:04:18.913000,00:04:18.412000,00:04:19.405000,125171,1,0,1,straight,straight,opposite_direction,0,0,1,0,0,0,1,warning,danger,,,,-2330,OriginalSmallSedan(Clone)10,1075.69514,15.7819928,684.263536,1079.31148,15.6656648,685.626816,22.9530949999999,22.84667,23.00003,4.73629154,2.167877,9.341722,43.3556292,43.10753,43.56001,normal,1075.664,15.75202,681.1407,1075.726,15.81226,687.3901,1078.914,15.60191,679.7532,1079.801,15.86949,691.5009
2024-06-27 20:38:5_vID-972,2024-06-27 20:38:59,2024-06-27 20:38:59.000,2024-06-27 20:38:59,00:00:19.503000,00:00:19.192000,00:00:19.684000,191185,1,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,warning,warning,,,,-972,SmallSedanGreen2(Clone)3,1075.8664,16.0304275,666.69382,1070.02,16.032649,661.66766,26.6494275,25.0,28.30012,6.2380392,5.399479,7.209375,1.7552975,0.0,4.314773,easy,1075.852,16.00458,665.311,1075.88,16.05311,668.1326,1070.02,15.97631,661.6642,1070.02,16.14,661.67
2024-06-27 20:39:0_vID-1166,2024-06-27 20:39:05,2024-06-27 20:39:06.267,2024-06-27 20:39:07,00:00:26.800000,00:00:25.809000,00:00:27.805000,191185,1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,warning,danger,,,,-1166,SmallSedanGrey(Clone)4,1075.979,16.2929268316831,655.024037623762,1070.03710891089,16.1392270297029,656.142547524752,19.9651601980198,19.8667,20.00009,5.90941261386138,4.433927,9.209452,7.66097224752475,6.838966,8.30324,easy,1075.924,16.15687,649.4792,1076.034,16.43894,660.5709,1070.026,16.0866,654.0858,1070.049,16.18949,658.3381
2024-06-27 20:39:0_vID-778,2024-06-27 20:39:06,2024-06-27 20:39:07.135,2024-06-27 20:39:08,00:00:27.670000,00:00:26.622000,00:00:28.688000,191185,1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,warning,danger,,,,-778,SmallSedanGreen1(Clone)2,1075.9961826923,16.3387467307692,653.246452884615,1070.04759615384,16.1826206730769,654.378854807692,19.9236690384615,19.76671,20.00018,5.91755352884615,4.43945,9.24897,6.94390022115384,6.008312,7.836843,easy,1075.94,16.19556,647.5484,1076.052,16.49127,658.9468,1070.035,16.13171,652.4818,1070.06,16.23167,656.4482
2024-06-27 20:39:3_vID-1942,2024-06-27 20:39:36,2024-06-27 20:39:36.494,2024-06-27 20:39:37,00:00:57.021000,00:00:56.223000,00:00:57.824000,191185,1,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,collision,danger,,,,-1942,SmallSedanYellow1(Clone)8,1072.2618765432,17.1637027160493,626.314833333333,1070.849,17.0894032098765,625.056013580246,49.8659172839506,49.40005,50.00018,3.76202616091358,0.0,9.524971,6.52859465432098,5.371469,7.181016,easy,1072.153,16.80667,615.2387,1072.37,17.48453,637.3863,1070.782,17.04584,623.5475,1070.924,17.13602,626.4495
2024-06-27 20:39:4_vID-390,2024-06-27 20:39:44,2024-06-27 20:39:44.902,2024-06-27 20:39:46,00:01:05.410000,00:01:04.196000,00:01:06.624000,191185,1,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,warning,danger,,,,-390,OriginalSmallSedan(Clone)0,1072.37390983606,17.4864075409836,615.08437704918,1071.38424590163,17.5192790983606,605.931964754098,12.3528181557377,2.901945,29.00012,7.7070808852459,6.206149,9.509352,12.1767675409836,11.06706,12.97268,easy,1072.317,17.34136,612.6631,1072.397,17.53869,620.8702,1071.27,17.46841,601.7206,1071.509,17.56058,609.9115
2024-06-27 20:39:5_vID-390,2024-06-27 20:39:50,2024-06-27 20:39:51.532,2024-06-27 20:39:53,00:01:12.058000,00:01:10.809000,00:01:13.303000,191185,1,1,1,turn left,straight,same_direction,0,0,0,0,0,0,0,warning,danger,,,,-390,OriginalSmallSedan(Clone)0,1072.37115079365,17.70388,591.97487063492,1075.84144444444,17.5923285714285,585.072871428571,17.3067251587301,14.08646,21.16941,6.78547871428571,5.545263,9.448915,11.4485345238095,11.08937,11.79473,easy,1071.576,17.64326,586.5087,1072.589,17.74365,598.3942,1072.701,17.59131,583.2736,1079.324,17.59316,587.4471
2024-06-27 20:40:0_vID-2136,2024-06-27 20:40:07,2024-06-27 20:40:07.974,2024-06-27 20:40:08,00:01:28.371000,00:01:28.002000,00:01:28.757000,191185,2,0,1,straight,straight,opposite_direction,0,0,1,0,1,0,1,warning,danger,,,,-2136,SmallSedanYellow2(Clone)9,1161.88423076923,17.7379938461538,582.270525641025,1160.31453846153,17.6123951282051,577.333787179487,49.7953884615384,49.4,50.00001,5.44300256410256,3.47579,9.450301,29.0275953846153,28.55973,29.49373,easy,1156.628,17.72957,582.2347,1167.139,17.74682,582.3074,1157.269,17.60765,577.1728,1163.392,17.61747,577.4931
2024-06-27 20:40:1_vID-1748,2024-06-27 20:40:18,2024-06-27 20:40:18.632,2024-06-27 20:40:19,00:01:39.069000,00:01:38.893000,00:01:39.255000,191185,2,1,1,straight,turn_right,from_left,0,0,0,0,1,0,1,warning,danger,,,,-1748,SmallSedanWhite(Clone)7,1225.39294736842,17.6723994736842,584.32647368421,1223.50731578947,17.6476547368421,574.205231578947,9.85406057894736,9.659221,10.02077,8.82521178947368,8.383663,9.393303,19.7029757894736,19.46284,19.94297,easy,1225.005,17.66773,584.028,1225.757,17.67748,584.6557,1222.526,17.64765,574.1575,1224.496,17.64767,574.2526
2024-06-27 23:13:3_vID-4076,2024-06-27 23:13:30,2024-06-27 23:13:30.510,2024-06-27 23:13:31,00:00:15.389000,00:00:14.407000,00:00:16.363000,191416,1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,warning,danger,,,,-4076,SmallSedanYellow2(Clone)19,1075.95658163265,16.2309404081632,657.54898877551,1070.02679591836,16.0754358163265,658.813841836734,20.7955078571428,20.34034,21.00016,5.8717075510204,4.421187,8.973873,6.99396292857142,4.638967,8.724782,normal,1075.902,16.10457,651.9415,1076.011,16.37057,663.1491,1070.02,16.03603,656.747,1070.036,16.12488,660.5263
2024-06-27 23:13:3_vID-972,2024-06-27 23:13:30,2024-06-27 23:13:30.169,2024-06-27 23:13:31,00:00:14.999000,00:00:14.407000,00:00:15.584000,191416,1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,warning,warning,,,,-972,SmallSedanGreen2(Clone)3,1075.91683050847,16.137063559322,661.60193898305,1070.02379661016,16.0568193220339,659.596086440677,20.9570820338983,20.86003,21.00008,5.18533401694915,4.410733,7.219604,6.21902152542372,4.638967,7.512846,normal,1075.883,16.06619,658.2234,1075.95,16.21282,664.9761,1070.02,16.03603,658.5156,1070.027,16.08239,660.5263
2024-06-27 23:13:5_vID-3882,2024-06-27 23:13:52,2024-06-27 23:13:52.130,2024-06-27 23:13:53,00:00:36.989000,00:00:36.455000,00:00:37.534000,191416,1,0,1,turn left,straight,same_direction,0,0,0,0,0,1,1,warning,danger,,,,-3882,SmallSedanYellow1(Clone)18,1072.52685185185,17.6892496296296,599.279462962963,1078.22631481481,17.5823757407407,597.193703703703,49.864,49.19627,50.00008,5.9568175,4.390851,9.405813,6.20983255555555,6.161597,6.266449,normal,1072.455,17.63767,591.9417,1072.593,17.71154,606.6187,1077.373,17.58116,596.8847,1079.039,17.58294,597.6103
2024-06-27 23:13:5_vID-1554,2024-06-27 23:13:58,2024-06-27 23:13:58.727,2024-06-27 23:13:59,00:00:43.519000,00:00:43.185000,00:00:43.854000,191416,1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,warning,danger,,,,-1554,SmallSedanRed(Clone)6,1072.39527272727,17.5352054545454,612.716051515151,1079.80354545454,17.4338187878787,611.839281818181,49.9108951515151,49.4001,50.00027,6.65441863636363,5.85816,8.565029,14.0148178787878,13.4312,14.59934,normal,1072.352,17.43996,608.283,1072.438,17.61432,617.1508,1079.63,17.40823,610.6108,1080.002,17.46227,613.0898
2024-06-27 23:14:1_vID-3494,2024-06-27 23:14:12,2024-06-27 23:14:12.744,2024-06-27 23:14:13,00:00:57.559000,00:00:57.182000,00:00:57.937000,191416,1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,warning,danger,,,,-3494,SmallSedanRed(Clone)16,1071.26569230769,15.6985007692307,726.034453846153,1076.35702564102,15.5738307692307,724.535679487179,36.0033323076923,32.58335,39.42333,5.47310984615384,3.582602,9.294721,40.8228028205128,40.37207,41.27534,normal,1071.206,15.69499,722.1082,1071.317,15.70437,729.7278,1076.354,15.57029,720.2408,1076.361,15.57652,728.8616
2024-06-27 23:14:1_vID-2330,2024-06-27 23:14:14,2024-06-27 23:14:15.530,2024-06-27 23:14:17,00:01:00.400000,00:00:59.107000,00:01:01.735000,191416,1,1,1,straight,turn left,from_right,0,1,0,0,0,1,1,collision,danger,left,front,bike,-2330,OriginalSmallSedan(Clone)10,1079.47167910447,15.6289563432835,748.99871641791,1078.64110447761,15.5790981343283,747.208414179104,29.8389912686567,18.78595,50.30584,2.51816001186567,0.0,9.010919,13.4695087164179,6.60083,43.10247,normal,1068.215,15.56903,748.9543,1089.629,15.73741,749.0274,1076.378,15.56059,742.39,1081.328,15.59289,748.6776
2024-06-27 23:14:1_vID-2524,2024-06-27 23:14:14,2024-06-27 23:14:14.211,2024-06-27 23:14:15,00:00:59.150000,00:00:58.772000,00:00:59.524000,191416,1,1,1,straight,straight,from_left,0,1,0,0,1,1,1,warning,danger,,,,-2524,SmallSedanBlue2(Clone)11,1072.95999999999,15.6080521052631,744.32715,1076.38271052631,15.5780510526315,742.965413157894,46.8922839473684,46.68668,47.00098,4.68815555263157,2.388205,8.474776,40.0791158421052,9.079739,43.10247,normal,1071.542,15.59356,739.7599,1075.245,15.6524,748.524,1076.372,15.56855,738.6131,1076.503,15.57851,746.8383
2024-06-27 23:14:4_vID-3494,2024-06-27 23:14:41,2024-06-27 23:14:41.488,2024-06-27 23:14:42,00:01:26.371000,00:01:25.947000,00:01:26.781000,191416,1,1,1,straight,turn_right,same_direction,0,0,0,0,1,1,1,warning,warning,,,,-3494,SmallSedanRed(Clone)16,1086.11441860465,16.5535332558139,905.771220930232,1081.36941860465,16.5626646511627,900.566444186046,24.7271504651162,24.10112,25.32622,6.11694137209302,5.551945,7.199432,35.2213541860465,34.67099,35.77158,normal,1083.34,16.47646,905.1105,1088.98,16.61241,906.1147,1080.734,16.4272,896.5202,1081.974,16.61933,904.6411
2024-06-27 23:14:5_vID-1554,2024-06-27 23:14:54,2024-06-27 23:14:54.000,2024-06-27 23:14:54,00:01:39.086000,00:01:38.838000,00:01:39.341000,191416,1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,warning,danger,,,,-1554,SmallSedanRed(Clone)6,1075.0724074074,5.23171892592592,1066.45007407407,1080.80137037037,5.14619225925925,1065.14803703703,42.5518033333333,40.20387,44.89209,5.81852377777777,4.270615,8.916373,62.8341407407407,62.63579,62.9474,normal,1075.021,5.156197,1063.317,1075.121,5.336224,1069.481,1080.601,5.01644,1060.624,1080.994,5.321489,1069.68
2024-06-27 23:15:1_vID-1942,2024-06-27 23:15:17,2024-06-27 23:15:17.170,2024-06-27 23:15:18,00:02:02.084000,00:02:01.605000,00:02:02.576000,191416,2,0,1,reverse,straight,opposite_direction,1,0,1,0,0,0,1,warning,danger,,,,-1942,SmallSedanYellow1(Clone)8,1145.58768085106,7.39821672340425,1101.85629787234,1144.85180851063,7.14508623404255,1109.42521276595,49.884449574468,49.4054,50.00599,6.72011540425531,6.034851,8.478418,7.9608119787234,6.71471,8.999524,normal,1139.265,6.460206,1101.814,1151.877,8.443689,1101.898,1143.825,6.995809,1109.176,1145.779,7.267061,1109.708
2024-06-27 23:15:1_vID-2718,2024-06-27 23:15:17,2024-06-27 23:15:18.000,2024-06-27 23:15:19,00:02:02.894000,00:02:01.436000,00:02:04.388000,191416,2,0,1,reverse,straight,opposite_direction,1,0,1,0,0,0,1,danger,danger,,,,-2718,SmallSedanGreen1(Clone)12,1143.69799324324,7.20705241891891,1105.84347297297,1142.67825675675,6.82731986486486,1108.93737162162,30.9511604729729,30.79376,31.00445,4.13076037162162,1.544158,9.472749,10.1302551621621,6.71471,14.35551,normal,1131.139,5.679163,1105.757,1156.188,9.217379,1105.926,1138.158,6.22166,1107.957,1146.125,7.326048,1109.87
